-6.40 , 0 , 0 , 40 , 40
475.60 , 0 , 0 , 40 , 40
637.20 , 0 , 0 , 40 , 40
1014.40 , 0 , 0 , 40 , 40
312.80 , 0 , 0 , 40 , 40
546.80 , 0 , 0 , 40 , 40
754.00 , 0 , 0 , 40 , 40
789.20 , 0 , 0 , 40 , 40
1252.40 , 0 , 0 , 40 , 40
1868.80 , 0 , 0 , 40 , 40
1104.80 , 0 , 0 , 40 , 40
303.60 , 0 , 0 , 40 , 40
441.20 , 0 , 0 , 40 , 40
975.20 , 0 , 0 , 40 , 40
1408.40 , 0 , 0 , 40 , 40
1451.20 , 0 , 0 , 40 , 40
1770.40 , 0 , 0 , 40 , 40
1618.80 , 0 , 0 , 40 , 40
1481.20 , 0 , 0 , 40 , 40
1712.80 , 0 , 0 , 40 , 40
2009.20 , 1 , 4 , 36 , 44
2685.60 , 1 , 4 , 36 , 44
2346.80 , 1 , 4 , 36 , 44
1976.80 , 0 , 0 , 40 , 40
1866.40 , 0 , 0 , 40 , 40
1877.60 , 0 , 0 , 40 , 40
1322.40 , 0 , 0 , 40 , 40
1682.80 , 0 , 0 , 40 , 40
1994.40 , 0 , 0 , 40 , 40
1595.60 , 0 , 0 , 40 , 40
2264.80 , 1 , 4 , 36 , 44
2124.40 , 1 , 4 , 36 , 44
1996.80 , 0 , 0 , 40 , 40
2297.60 , 1 , 4 , 36 , 44
2624.00 , 1 , 4 , 36 , 44
3053.20 , 1 , 4 , 36 , 44
3628.00 , 1 , 4 , 36 , 44
3448.80 , 1 , 4 , 36 , 44
3160.00 , 1 , 4 , 36 , 44
3574.80 , 1 , 4 , 36 , 44
3213.60 , 1 , 4 , 36 , 44
2786.40 , 1 , 4 , 36 , 44
3360.40 , 1 , 4 , 36 , 44
3378.80 , 1 , 4 , 36 , 44
2878.40 , 1 , 4 , 36 , 44
2811.60 , 1 , 4 , 36 , 44
2632.40 , 1 , 4 , 36 , 44
2660.80 , 1 , 4 , 36 , 44
2718.80 , 1 , 4 , 36 , 44
2393.20 , 1 , 4 , 36 , 44
2756.40 , 1 , 4 , 36 , 44
3117.20 , 1 , 4 , 36 , 44
2779.60 , 1 , 4 , 36 , 44
2891.60 , 1 , 4 , 36 , 44
3308.40 , 1 , 4 , 36 , 44
3330.00 , 1 , 4 , 36 , 44
3086.00 , 1 , 4 , 36 , 44
2820.40 , 1 , 4 , 36 , 44
3350.00 , 1 , 4 , 36 , 44
3522.80 , 1 , 4 , 36 , 44
3235.20 , 1 , 4 , 36 , 44
3574.80 , 1 , 4 , 36 , 44
3890.00 , 1 , 4 , 36 , 44
3922.00 , 1 , 4 , 36 , 44
3504.80 , 1 , 4 , 36 , 44
3791.20 , 1 , 4 , 36 , 44
3969.60 , 1 , 4 , 36 , 44
3983.60 , 1 , 4 , 36 , 44
3868.40 , 1 , 4 , 36 , 44
4118.40 , 2 , 8 , 32 , 48
4452.40 , 2 , 8 , 32 , 48
4289.60 , 2 , 8 , 32 , 48
4635.60 , 2 , 8 , 32 , 48
4435.20 , 2 , 8 , 32 , 48
5050.40 , 2 , 8 , 32 , 48
5054.80 , 2 , 8 , 32 , 48
5383.60 , 2 , 8 , 32 , 48
5907.20 , 2 , 8 , 32 , 48
5552.40 , 2 , 8 , 32 , 48
5211.60 , 2 , 8 , 32 , 48
5119.20 , 2 , 8 , 32 , 48
5239.20 , 2 , 8 , 32 , 48
4804.40 , 2 , 8 , 32 , 48
4978.80 , 2 , 8 , 32 , 48
5298.40 , 2 , 8 , 32 , 48
5518.80 , 2 , 8 , 32 , 48
5264.80 , 2 , 8 , 32 , 48
5092.80 , 2 , 8 , 32 , 48
5469.20 , 2 , 8 , 32 , 48
5508.80 , 2 , 8 , 32 , 48
5270.80 , 2 , 8 , 32 , 48
5214.00 , 2 , 8 , 32 , 48
5153.20 , 2 , 8 , 32 , 48
4958.00 , 2 , 8 , 32 , 48
4754.00 , 2 , 8 , 32 , 48
4498.00 , 2 , 8 , 32 , 48
4786.80 , 2 , 8 , 32 , 48
5373.60 , 2 , 8 , 32 , 48
5608.00 , 2 , 8 , 32 , 48
6296.40 , 3 , 12 , 28 , 52
6892.40 , 3 , 12 , 28 , 52
7390.40 , 3 , 12 , 28 , 52
7573.20 , 3 , 12 , 28 , 52
7850.80 , 3 , 12 , 28 , 52
7817.20 , 3 , 12 , 28 , 52
8072.00 , 4 , 16 , 24 , 56
7782.40 , 3 , 12 , 28 , 52
7750.40 , 3 , 12 , 28 , 52
7808.80 , 3 , 12 , 28 , 52
7665.60 , 3 , 12 , 28 , 52
7239.20 , 3 , 12 , 28 , 52
6837.60 , 3 , 12 , 28 , 52
7313.20 , 3 , 12 , 28 , 52
7356.80 , 3 , 12 , 28 , 52
7244.00 , 3 , 12 , 28 , 52
7339.20 , 3 , 12 , 28 , 52
7471.20 , 3 , 12 , 28 , 52
6697.20 , 3 , 12 , 28 , 52
6458.40 , 3 , 12 , 28 , 52
6694.00 , 3 , 12 , 28 , 52
6624.40 , 3 , 12 , 28 , 52
6752.40 , 3 , 12 , 28 , 52
6818.00 , 3 , 12 , 28 , 52
6742.40 , 3 , 12 , 28 , 52
6756.00 , 3 , 12 , 28 , 52
6718.40 , 3 , 12 , 28 , 52
6896.40 , 3 , 12 , 28 , 52
7327.20 , 3 , 12 , 28 , 52
7550.40 , 3 , 12 , 28 , 52
7129.60 , 3 , 12 , 28 , 52
7426.80 , 3 , 12 , 28 , 52
7419.20 , 3 , 12 , 28 , 52
7427.20 , 3 , 12 , 28 , 52
7419.20 , 3 , 12 , 28 , 52
7699.60 , 3 , 12 , 28 , 52
7754.00 , 3 , 12 , 28 , 52
7692.00 , 3 , 12 , 28 , 52
7739.60 , 3 , 12 , 28 , 52
7878.00 , 3 , 12 , 28 , 52
8044.40 , 4 , 16 , 24 , 56
7742.40 , 3 , 12 , 28 , 52
7800.00 , 3 , 12 , 28 , 52
7632.80 , 3 , 12 , 28 , 52
8376.40 , 4 , 16 , 24 , 56
8177.60 , 4 , 16 , 24 , 56
7731.60 , 3 , 12 , 28 , 52
7656.40 , 3 , 12 , 28 , 52
7623.20 , 3 , 12 , 28 , 52
7213.20 , 3 , 12 , 28 , 52
7170.40 , 3 , 12 , 28 , 52
7790.80 , 3 , 12 , 28 , 52
8062.40 , 4 , 16 , 24 , 56
7650.80 , 3 , 12 , 28 , 52
7357.60 , 3 , 12 , 28 , 52
7445.20 , 3 , 12 , 28 , 52
7948.40 , 3 , 12 , 28 , 52
8426.40 , 4 , 16 , 24 , 56
8434.40 , 4 , 16 , 24 , 56
8528.80 , 4 , 16 , 24 , 56
8678.40 , 4 , 16 , 24 , 56
8394.40 , 4 , 16 , 24 , 56
7952.80 , 3 , 12 , 28 , 52
8168.80 , 4 , 16 , 24 , 56
8449.60 , 4 , 16 , 24 , 56
8997.60 , 4 , 16 , 24 , 56
9180.00 , 4 , 16 , 24 , 56
9366.00 , 4 , 16 , 24 , 56
9339.60 , 4 , 16 , 24 , 56
9166.80 , 4 , 16 , 24 , 56
9307.60 , 4 , 16 , 24 , 56
9736.40 , 4 , 16 , 24 , 56
10133.60 , 5 , 20 , 20 , 60
10252.40 , 5 , 20 , 20 , 60
10215.20 , 5 , 20 , 20 , 60
9895.60 , 4 , 16 , 24 , 56
9706.40 , 4 , 16 , 24 , 56
9840.00 , 4 , 16 , 24 , 56
9931.20 , 4 , 16 , 24 , 56
10160.00 , 5 , 20 , 20 , 60
10175.60 , 5 , 20 , 20 , 60
10220.80 , 5 , 20 , 20 , 60
9798.40 , 4 , 16 , 24 , 56
10166.40 , 5 , 20 , 20 , 60
9867.60 , 4 , 16 , 24 , 56
9690.00 , 4 , 16 , 24 , 56
9777.60 , 4 , 16 , 24 , 56
9155.60 , 4 , 16 , 24 , 56
9265.20 , 4 , 16 , 24 , 56
9706.00 , 4 , 16 , 24 , 56
9448.80 , 4 , 16 , 24 , 56
9251.60 , 4 , 16 , 24 , 56
9726.80 , 4 , 16 , 24 , 56
9655.60 , 4 , 16 , 24 , 56
9635.60 , 4 , 16 , 24 , 56
9966.00 , 4 , 16 , 24 , 56
9894.00 , 4 , 16 , 24 , 56
10240.00 , 5 , 20 , 20 , 60
10319.20 , 5 , 20 , 20 , 60
10124.40 , 5 , 20 , 20 , 60
10361.20 , 5 , 20 , 20 , 60
10454.00 , 5 , 20 , 20 , 60
10505.60 , 5 , 20 , 20 , 60
10598.40 , 5 , 20 , 20 , 60
10851.60 , 5 , 20 , 20 , 60
10871.20 , 5 , 20 , 20 , 60
11052.40 , 5 , 20 , 20 , 60
10967.60 , 5 , 20 , 20 , 60
10946.80 , 5 , 20 , 20 , 60
10879.60 , 5 , 20 , 20 , 60
10786.40 , 5 , 20 , 20 , 60
10796.80 , 5 , 20 , 20 , 60
10560.00 , 5 , 20 , 20 , 60
10592.80 , 5 , 20 , 20 , 60
10476.00 , 5 , 20 , 20 , 60
10680.00 , 5 , 20 , 20 , 60
10559.20 , 5 , 20 , 20 , 60
10884.80 , 5 , 20 , 20 , 60
11100.40 , 5 , 20 , 20 , 60
11381.60 , 5 , 20 , 20 , 60
11679.20 , 5 , 20 , 20 , 60
11810.00 , 5 , 20 , 20 , 60
12098.80 , 5 , 20 , 20 , 60
11997.20 , 5 , 20 , 20 , 60
12172.40 , 5 , 20 , 20 , 60
12055.20 , 5 , 20 , 20 , 60
12062.80 , 5 , 20 , 20 , 60
11762.40 , 5 , 20 , 20 , 60
11702.00 , 5 , 20 , 20 , 60
11425.60 , 5 , 20 , 20 , 60
11371.60 , 5 , 20 , 20 , 60
11164.40 , 5 , 20 , 20 , 60
11024.80 , 5 , 20 , 20 , 60
10825.20 , 5 , 20 , 20 , 60
10620.00 , 5 , 20 , 20 , 60
10446.40 , 5 , 20 , 20 , 60
10263.20 , 5 , 20 , 20 , 60
10258.80 , 5 , 20 , 20 , 60
10139.60 , 5 , 20 , 20 , 60
10214.40 , 5 , 20 , 20 , 60
10054.00 , 5 , 20 , 20 , 60
10104.40 , 5 , 20 , 20 , 60
10054.00 , 5 , 20 , 20 , 60
10217.20 , 5 , 20 , 20 , 60
10204.00 , 5 , 20 , 20 , 60
10188.80 , 5 , 20 , 20 , 60
10153.20 , 5 , 20 , 20 , 60
10146.80 , 5 , 20 , 20 , 60
10203.60 , 5 , 20 , 20 , 60
10044.80 , 5 , 20 , 20 , 60
10122.00 , 5 , 20 , 20 , 60
9866.00 , 4 , 16 , 24 , 56
9706.40 , 4 , 16 , 24 , 56
9204.00 , 4 , 16 , 24 , 56
9242.00 , 4 , 16 , 24 , 56
8935.20 , 4 , 16 , 24 , 56
8724.40 , 4 , 16 , 24 , 56
8597.20 , 4 , 16 , 24 , 56
7980.80 , 3 , 12 , 28 , 52
7815.60 , 3 , 12 , 28 , 52
7651.20 , 3 , 12 , 28 , 52
7604.00 , 3 , 12 , 28 , 52
7609.60 , 3 , 12 , 28 , 52
7820.00 , 3 , 12 , 28 , 52
7389.20 , 3 , 12 , 28 , 52
7163.60 , 3 , 12 , 28 , 52
7088.80 , 3 , 12 , 28 , 52
6786.00 , 3 , 12 , 28 , 52
7026.80 , 3 , 12 , 28 , 52
6756.40 , 3 , 12 , 28 , 52
6554.40 , 3 , 12 , 28 , 52
6463.60 , 3 , 12 , 28 , 52
6009.60 , 3 , 12 , 28 , 52
5865.20 , 2 , 8 , 32 , 48
5941.60 , 2 , 8 , 32 , 48
6251.60 , 3 , 12 , 28 , 52
6228.00 , 3 , 12 , 28 , 52
6197.20 , 3 , 12 , 28 , 52
6104.00 , 3 , 12 , 28 , 52
6170.00 , 3 , 12 , 28 , 52
6082.00 , 3 , 12 , 28 , 52
5769.20 , 2 , 8 , 32 , 48
6055.60 , 3 , 12 , 28 , 52
5944.40 , 2 , 8 , 32 , 48
5913.20 , 2 , 8 , 32 , 48
5324.40 , 2 , 8 , 32 , 48
5261.60 , 2 , 8 , 32 , 48
5195.60 , 2 , 8 , 32 , 48
5196.00 , 2 , 8 , 32 , 48
5190.00 , 2 , 8 , 32 , 48
5102.40 , 2 , 8 , 32 , 48
5264.40 , 2 , 8 , 32 , 48
5172.80 , 2 , 8 , 32 , 48
5010.00 , 2 , 8 , 32 , 48
5007.20 , 2 , 8 , 32 , 48
5364.80 , 2 , 8 , 32 , 48
5150.80 , 2 , 8 , 32 , 48
5216.40 , 2 , 8 , 32 , 48
5142.00 , 2 , 8 , 32 , 48
4838.40 , 2 , 8 , 32 , 48
4580.40 , 2 , 8 , 32 , 48
4180.80 , 2 , 8 , 32 , 48
3626.80 , 1 , 4 , 36 , 44
3286.00 , 1 , 4 , 36 , 44
2889.20 , 1 , 4 , 36 , 44
2760.40 , 1 , 4 , 36 , 44
2882.40 , 1 , 4 , 36 , 44
2225.20 , 1 , 4 , 36 , 44
2238.40 , 1 , 4 , 36 , 44
2188.40 , 1 , 4 , 36 , 44
1960.80 , 0 , 0 , 40 , 40
2072.00 , 1 , 4 , 36 , 44
2371.60 , 1 , 4 , 36 , 44
2381.60 , 1 , 4 , 36 , 44
2086.00 , 1 , 4 , 36 , 44
1930.80 , 0 , 0 , 40 , 40
1784.80 , 0 , 0 , 40 , 40
1951.60 , 0 , 0 , 40 , 40
1364.40 , 0 , 0 , 40 , 40
1173.60 , 0 , 0 , 40 , 40
1476.00 , 0 , 0 , 40 , 40
1581.20 , 0 , 0 , 40 , 40
1012.40 , 0 , 0 , 40 , 40
1019.60 , 0 , 0 , 40 , 40
1256.00 , 0 , 0 , 40 , 40
850.80 , 0 , 0 , 40 , 40
752.00 , 0 , 0 , 40 , 40
626.80 , 0 , 0 , 40 , 40
690.00 , 0 , 0 , 40 , 40
664.40 , 0 , 0 , 40 , 40
583.60 , 0 , 0 , 40 , 40
-95.20 , 0 , 0 , 40 , 40
366.40 , 0 , 0 , 40 , 40
292.00 , 0 , 0 , 40 , 40
-190.00 , 0 , 0 , 40 , 40
7.20 , 0 , 0 , 40 , 40
-277.20 , 0 , 0 , 40 , 40
-473.20 , 0 , 0 , 40 , 40
-266.40 , 0 , 0 , 40 , 40
-697.60 , 0 , 0 , 40 , 40
-730.80 , 0 , 0 , 40 , 40
-803.60 , 0 , 0 , 40 , 40
-944.80 , 0 , 0 , 40 , 40
-1207.60 , 0 , 0 , 40 , 40
-949.20 , 0 , 0 , 40 , 40
-1344.80 , 0 , 0 , 40 , 40
-1139.60 , 0 , 0 , 40 , 40
-1216.00 , 0 , 0 , 40 , 40
-1881.60 , 0 , 0 , 40 , 40
-1394.00 , 0 , 0 , 40 , 40
-1832.80 , 0 , 0 , 40 , 40
-1366.00 , 0 , 0 , 40 , 40
-1788.40 , 0 , 0 , 40 , 40
-1858.80 , 0 , 0 , 40 , 40
-1608.80 , 0 , 0 , 40 , 40
-1753.60 , 0 , 0 , 40 , 40
-1989.60 , 0 , 0 , 40 , 40
-1764.40 , 0 , 0 , 40 , 40
-1500.00 , 0 , 0 , 40 , 40
-1496.40 , 0 , 0 , 40 , 40
-1812.80 , 0 , 0 , 40 , 40
-1822.40 , 0 , 0 , 40 , 40
-1469.20 , 0 , 0 , 40 , 40
-1618.00 , 0 , 0 , 40 , 40
-1922.40 , 0 , 0 , 40 , 40
-1802.00 , 0 , 0 , 40 , 40
-1917.20 , 0 , 0 , 40 , 40
-2178.00 , -1 , -4 , 44 , 36
-2610.80 , -1 , -4 , 44 , 36
-3173.60 , -1 , -4 , 44 , 36
-3150.80 , -1 , -4 , 44 , 36
-3576.40 , -1 , -4 , 44 , 36
-4031.60 , -2 , -8 , 48 , 32
-3975.20 , -1 , -4 , 44 , 36
-4448.40 , -2 , -8 , 48 , 32
-4457.20 , -2 , -8 , 48 , 32
-4674.00 , -2 , -8 , 48 , 32
-4725.60 , -2 , -8 , 48 , 32
-4467.20 , -2 , -8 , 48 , 32
-4274.00 , -2 , -8 , 48 , 32
-4192.40 , -2 , -8 , 48 , 32
-4388.80 , -2 , -8 , 48 , 32
-4348.80 , -2 , -8 , 48 , 32
-4588.40 , -2 , -8 , 48 , 32
-4443.20 , -2 , -8 , 48 , 32
-4414.80 , -2 , -8 , 48 , 32
-4525.60 , -2 , -8 , 48 , 32
-4700.00 , -2 , -8 , 48 , 32
-4693.20 , -2 , -8 , 48 , 32
-5083.20 , -2 , -8 , 48 , 32
-4988.40 , -2 , -8 , 48 , 32
-4881.60 , -2 , -8 , 48 , 32
-5132.40 , -2 , -8 , 48 , 32
-4830.80 , -2 , -8 , 48 , 32
-5026.80 , -2 , -8 , 48 , 32
-5267.60 , -2 , -8 , 48 , 32
-5117.20 , -2 , -8 , 48 , 32
-5213.60 , -2 , -8 , 48 , 32
-5333.60 , -2 , -8 , 48 , 32
-5215.60 , -2 , -8 , 48 , 32
-5443.60 , -2 , -8 , 48 , 32
-5273.20 , -2 , -8 , 48 , 32
-5505.60 , -2 , -8 , 48 , 32
-5611.20 , -2 , -8 , 48 , 32
-5395.60 , -2 , -8 , 48 , 32
-5578.80 , -2 , -8 , 48 , 32
-5805.60 , -2 , -8 , 48 , 32
-5746.80 , -2 , -8 , 48 , 32
-5982.80 , -2 , -8 , 48 , 32
-6007.60 , -3 , -12 , 52 , 28
-6092.80 , -3 , -12 , 52 , 28
-6421.60 , -3 , -12 , 52 , 28
-6546.80 , -3 , -12 , 52 , 28
-7048.40 , -3 , -12 , 52 , 28
-7596.80 , -3 , -12 , 52 , 28
-7802.00 , -3 , -12 , 52 , 28
-7592.40 , -3 , -12 , 52 , 28
-7369.20 , -3 , -12 , 52 , 28
-7157.20 , -3 , -12 , 52 , 28
-7529.60 , -3 , -12 , 52 , 28
-7771.60 , -3 , -12 , 52 , 28
-8382.80 , -4 , -16 , 56 , 24
-7895.20 , -3 , -12 , 52 , 28
-7268.80 , -3 , -12 , 52 , 28
-7035.20 , -3 , -12 , 52 , 28
-7029.20 , -3 , -12 , 52 , 28
-7002.00 , -3 , -12 , 52 , 28
-7435.20 , -3 , -12 , 52 , 28
-8406.40 , -4 , -16 , 56 , 24
-8359.20 , -4 , -16 , 56 , 24
-7940.80 , -3 , -12 , 52 , 28
-7862.40 , -3 , -12 , 52 , 28
-8000.00 , -4 , -16 , 56 , 24
-8946.40 , -4 , -16 , 56 , 24
-8781.60 , -4 , -16 , 56 , 24
-8694.80 , -4 , -16 , 56 , 24
-8751.60 , -4 , -16 , 56 , 24
-8580.40 , -4 , -16 , 56 , 24
-8251.20 , -4 , -16 , 56 , 24
-8378.00 , -4 , -16 , 56 , 24
-8811.60 , -4 , -16 , 56 , 24
-8282.00 , -4 , -16 , 56 , 24
-8267.20 , -4 , -16 , 56 , 24
-7694.00 , -3 , -12 , 52 , 28
-7808.00 , -3 , -12 , 52 , 28
-7719.20 , -3 , -12 , 52 , 28
-8378.40 , -4 , -16 , 56 , 24
-8354.40 , -4 , -16 , 56 , 24
-8220.00 , -4 , -16 , 56 , 24
-7888.00 , -3 , -12 , 52 , 28
-8194.00 , -4 , -16 , 56 , 24
-8657.60 , -4 , -16 , 56 , 24
-8938.80 , -4 , -16 , 56 , 24
-9382.40 , -4 , -16 , 56 , 24
-9923.60 , -4 , -16 , 56 , 24
-10116.80 , -5 , -20 , 60 , 20
-9910.80 , -4 , -16 , 56 , 24
-10191.20 , -5 , -20 , 60 , 20
-10364.80 , -5 , -20 , 60 , 20
-10307.20 , -5 , -20 , 60 , 20
-10312.80 , -5 , -20 , 60 , 20
-10231.60 , -5 , -20 , 60 , 20
-10421.60 , -5 , -20 , 60 , 20
-10138.80 , -5 , -20 , 60 , 20
-9742.80 , -4 , -16 , 56 , 24
-10058.80 , -5 , -20 , 60 , 20
-9830.40 , -4 , -16 , 56 , 24
-9995.60 , -4 , -16 , 56 , 24
-9377.60 , -4 , -16 , 56 , 24
-9551.20 , -4 , -16 , 56 , 24
-9812.40 , -4 , -16 , 56 , 24
-10370.80 , -5 , -20 , 60 , 20
-10685.60 , -5 , -20 , 60 , 20
-10792.00 , -5 , -20 , 60 , 20
-10410.80 , -5 , -20 , 60 , 20
-10474.40 , -5 , -20 , 60 , 20
-10483.20 , -5 , -20 , 60 , 20
-10460.80 , -5 , -20 , 60 , 20
-10948.80 , -5 , -20 , 60 , 20
-10998.00 , -5 , -20 , 60 , 20
-10749.20 , -5 , -20 , 60 , 20
-9958.80 , -4 , -16 , 56 , 24
-9504.00 , -4 , -16 , 56 , 24
-9173.20 , -4 , -16 , 56 , 24
-10008.40 , -5 , -20 , 60 , 20
-9593.20 , -4 , -16 , 56 , 24
-9853.20 , -4 , -16 , 56 , 24
-9436.80 , -4 , -16 , 56 , 24
-9206.00 , -4 , -16 , 56 , 24
-9058.40 , -4 , -16 , 56 , 24
-8905.20 , -4 , -16 , 56 , 24
-9028.00 , -4 , -16 , 56 , 24
-8562.40 , -4 , -16 , 56 , 24
-8489.20 , -4 , -16 , 56 , 24
-7816.00 , -3 , -12 , 52 , 28
-7492.40 , -3 , -12 , 52 , 28
-7294.80 , -3 , -12 , 52 , 28
-7692.00 , -3 , -12 , 52 , 28
-7300.40 , -3 , -12 , 52 , 28
-7670.00 , -3 , -12 , 52 , 28
-7342.00 , -3 , -12 , 52 , 28
-6674.80 , -3 , -12 , 52 , 28
-6959.60 , -3 , -12 , 52 , 28
-7657.60 , -3 , -12 , 52 , 28
-7412.80 , -3 , -12 , 52 , 28
-7072.80 , -3 , -12 , 52 , 28
-6442.40 , -3 , -12 , 52 , 28
-6634.00 , -3 , -12 , 52 , 28
-7655.60 , -3 , -12 , 52 , 28
-7257.20 , -3 , -12 , 52 , 28
-6318.80 , -3 , -12 , 52 , 28
-6256.80 , -3 , -12 , 52 , 28
-6468.80 , -3 , -12 , 52 , 28
-6622.00 , -3 , -12 , 52 , 28
-6426.40 , -3 , -12 , 52 , 28
-5823.20 , -2 , -8 , 48 , 32
-5443.20 , -2 , -8 , 48 , 32
-3834.40 , -1 , -4 , 44 , 36
-2420.40 , -1 , -4 , 44 , 36
-3108.00 , -1 , -4 , 44 , 36
-3122.40 , -1 , -4 , 44 , 36
-2929.60 , -1 , -4 , 44 , 36
-1994.00 , 0 , 0 , 40 , 40
-1306.80 , 0 , 0 , 40 , 40
-1138.00 , 0 , 0 , 40 , 40
-1136.40 , 0 , 0 , 40 , 40
-1078.80 , 0 , 0 , 40 , 40
-1695.60 , 0 , 0 , 40 , 40
-2196.00 , -1 , -4 , 44 , 36
-1512.40 , 0 , 0 , 40 , 40
-2219.20 , -1 , -4 , 44 , 36
-2651.60 , -1 , -4 , 44 , 36
-3039.60 , -1 , -4 , 44 , 36
-3204.00 , -1 , -4 , 44 , 36
-2484.40 , -1 , -4 , 44 , 36
-3654.40 , -1 , -4 , 44 , 36
-3351.60 , -1 , -4 , 44 , 36
-3699.60 , -1 , -4 , 44 , 36
-2864.40 , -1 , -4 , 44 , 36
-2642.40 , -1 , -4 , 44 , 36
-2440.40 , -1 , -4 , 44 , 36
-2106.80 , -1 , -4 , 44 , 36
-1726.00 , 0 , 0 , 40 , 40
-1284.80 , 0 , 0 , 40 , 40
-1781.20 , 0 , 0 , 40 , 40
-1046.00 , 0 , 0 , 40 , 40
-1341.60 , 0 , 0 , 40 , 40
-1025.20 , 0 , 0 , 40 , 40
-1617.60 , 0 , 0 , 40 , 40
-1592.80 , 0 , 0 , 40 , 40
-911.60 , 0 , 0 , 40 , 40
-1004.40 , 0 , 0 , 40 , 40
-1100.40 , 0 , 0 , 40 , 40
-728.80 , 0 , 0 , 40 , 40
-933.20 , 0 , 0 , 40 , 40
-1147.20 , 0 , 0 , 40 , 40
-874.80 , 0 , 0 , 40 , 40
-758.80 , 0 , 0 , 40 , 40
-793.20 , 0 , 0 , 40 , 40
-549.20 , 0 , 0 , 40 , 40
-1719.20 , 0 , 0 , 40 , 40
-1514.40 , 0 , 0 , 40 , 40
-1744.00 , 0 , 0 , 40 , 40
-2132.40 , -1 , -4 , 44 , 36
-2098.80 , -1 , -4 , 44 , 36
-1550.00 , 0 , 0 , 40 , 40
-2370.00 , -1 , -4 , 44 , 36
-1828.40 , 0 , 0 , 40 , 40
-1739.20 , 0 , 0 , 40 , 40
-1662.40 , 0 , 0 , 40 , 40
-450.40 , 0 , 0 , 40 , 40
-599.60 , 0 , 0 , 40 , 40
-299.60 , 0 , 0 , 40 , 40
99.20 , 0 , 0 , 40 , 40
-324.40 , 0 , 0 , 40 , 40
-308.00 , 0 , 0 , 40 , 40
-19.20 , 0 , 0 , 40 , 40
-208.40 , 0 , 0 , 40 , 40
69.20 , 0 , 0 , 40 , 40
97.60 , 0 , 0 , 40 , 40
